Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
SFRP1	Q8N474	6859.66	6444	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
RYBP	Q8N488	6491.97	6528	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
PNKD	Q8N490	10481.2	5668	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
PNKD	Q8N490-2	10139.4	5724	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
PHETA1	Q8N4B1;Q8N4B1-4	26841.7	3845	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CARNMT1	Q8N4J0	2203.02	7921	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
TMEM151A	Q8N4L1	16959.3	4690	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
PIP4P2	Q8N4L2	116691	1626	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
KLHL36	Q8N4N3	2957.78	7652	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
HDDC3	Q8N4P3;Q8N4P3-2	4195.35	7240	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ZADH2	Q8N4Q0	54422.9	2625	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CHCHD4	Q8N4Q1;Q8N4Q1-2	47842.2	2823	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CCDC82	Q8N4S0	2111.28	7959	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CBR4	Q8N4T8	29697.2	3662	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
MMGT1	Q8N4V1	91428.9	1924	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SVOP	Q8N4V2	29651.5	3668	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
AFAP1L2	Q8N4X5;Q8N4X5-2;Q8N4X5-4	2422.32	7850	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
TMEM199	Q8N511	79106.1	2109	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
OGFOD1	Q8N543	8285.7	6107	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
AFAP1	Q8N556-2	38954.7	3161	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
DCLK2	Q8N568;Q8N568-2;Q8N568-3	92366.6	1915	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
OXR1	Q8N573;Q8N573-2;Q8N573-5;Q8N573-8	3030	7623	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
TTC39C	Q8N584;Q8N584-2	5374.35	6837	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
MPND	Q8N594	10322.5	5689	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ZGPAT	Q8N5A5;Q8N5A5-2;Q8N5A5-3	5341.14	6845	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SRBD1	Q8N5C6	7593.48	6271	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
TAB3	Q8N5C8	8428.06	6070	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
WDTC1	Q8N5D0;Q8N5D0-4	6501.37	6525	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
NKAP	Q8N5F7	5298.53	6856	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SMIM20	Q8N5G0;Q8N5G0-2	188787	1166	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
MACO1	Q8N5G2	13607.7	5149	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
FAM89B	Q8N5H3;Q8N5H3-1;Q8N5H3-4	16310.6	4771	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SH2D3C	Q8N5H7;Q8N5H7-2;Q8N5H7-4;Q8N5H7-5;Q8N5H7-6	8695.39	6021	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ARRDC1	Q8N5I2	7204.91	6353	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
DHRSX	Q8N5I4	3728.23	7376	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
C12orf45	Q8N5I9	23059.6	4122	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
MINDY1	Q8N5J2;Q8N5J2-3	11982.5	5402	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CISD2	Q8N5K1	746805	358	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ATPAF2	Q8N5M1	86189.2	1994	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
TTC9C	Q8N5M4	110894	1673	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
